document_id,criterion_id,chosen_branch,chosen_branch_decision,branch_a_final_decision,branch_b_final_decision,cross_branch_reason,branch_a_rule,branch_b_rule
NCT02499185,NCT02499185_inc__item2_C3,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT02499185,NCT02499185_inc__item2_C4,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT02499185,NCT02499185_inc__item3_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02525991,NCT02525991_exc__item1_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02525991,NCT02525991_exc__item2_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_computability_review
NCT02525991,NCT02525991_exc__item2_C10,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02525991,NCT02525991_exc__item2_C11,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02525991,NCT02525991_exc__item2_C12,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02525991,NCT02525991_exc__item2_C13,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02525991,NCT02525991_exc__item2_C14,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02525991,NCT02525991_exc__item2_C15,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02525991,NCT02525991_exc__item2_C16,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02525991,NCT02525991_exc__item2_C2,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_semantic_high_risk
NCT02525991,NCT02525991_exc__item2_C3,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02525991,NCT02525991_exc__item2_C4,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02525991,NCT02525991_exc__item2_C5,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02525991,NCT02525991_exc__item2_C6,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02525991,NCT02525991_exc__item2_C7,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02525991,NCT02525991_exc__item2_C8,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02525991,NCT02525991_exc__item2_C9,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02525991,NCT02525991_exc__item3_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02525991,NCT02525991_exc__item3_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_optional_review_partial
NCT02525991,NCT02525991_exc__item4_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer2_high_risk,B_semantic_high_risk
NCT02525991,NCT02525991_exc__item5_C1,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_non_computable,B_non_computable
NCT02525991,NCT02525991_inc__item1_C1,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_rescue_unresolved
NCT02525991,NCT02525991_inc__item1_C2,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_rescue_unresolved
NCT02525991,NCT02525991_inc__item1_C3,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT02525991,NCT02525991_inc__item2_C1,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_hybrid_from_B_non_computable,B_non_computable
NCT02525991,NCT02525991_inc__item2_C2,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_hybrid_from_B_non_computable,B_non_computable
NCT02525991,NCT02525991_inc__item3_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_partial_computability,B_computability_review
NCT02525991,NCT02525991_inc__item3_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_optional_review_partial
NCT02525991,NCT02525991_inc__item3_C3,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_optional_review_partial
NCT02525991,NCT02525991_inc__item3_C4,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_rescue_unresolved,B_semantic_high_risk
NCT02525991,NCT02525991_inc__item3_C5,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_rescue_unresolved,B_semantic_high_risk
NCT02525991,NCT02525991_inc__item3_C6,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_partial_computability
NCT02525991,NCT02525991_inc__item4_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02525991,NCT02525991_inc__item4_C2,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT02525991,NCT02525991_inc__item4_C3,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_partial_computability
NCT02525991,NCT02525991_inc__item5_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT02525991,NCT02525991_inc__item5_C2,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_partial_computability,B_rescue_unresolved
NCT02525991,NCT02525991_inc__item5_C3,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02525991,NCT02525991_inc__item5_C4,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02525991,NCT02525991_inc__item6_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer1_hard_issue,B_computability_review
NCT02525991,NCT02525991_inc__item6_C2,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer1_hard_issue,B_semantic_high_risk
NCT02525991,NCT02525991_inc__item6_C3,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer1_hard_issue,B_computability_review
NCT02525991,NCT02525991_inc__item6_C4,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer1_hard_issue,B_partial_computability
NCT02525991,NCT02525991_inc__item6_C5,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer1_hard_issue,B_partial_computability
NCT02525991,NCT02525991_inc__item7_C1,A,partial,partial,non_computable,selected_A_because_partial_has_best_available_status,A_partial_computability,B_non_computable
NCT02525991,NCT02525991_inc__item7_C10,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_rescue_unresolved,B_non_computable
NCT02525991,NCT02525991_inc__item7_C2,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_partial_computability
NCT02525991,NCT02525991_inc__item7_C3,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_rescue_unresolved,B_non_computable
NCT02525991,NCT02525991_inc__item7_C4,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_rescue_unresolved,B_non_computable
NCT02525991,NCT02525991_inc__item7_C5,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_rescue_unresolved,B_non_computable
NCT02525991,NCT02525991_inc__item7_C6,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_rescue_unresolved,B_non_computable
NCT02525991,NCT02525991_inc__item7_C7,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_rescue_unresolved,B_rescue_unresolved
NCT02525991,NCT02525991_inc__item7_C8,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_rescue_unresolved,B_rescue_unresolved
NCT02525991,NCT02525991_inc__item7_C9,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_rescue_unresolved,B_non_computable
NCT02525991,NCT02525991_inc__item8_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_rescue_unresolved,B_rescue_unresolved
NCT02525991,NCT02525991_inc__item9_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer1_hard_issue,B_layer1_hard_issue
NCT02525991,NCT02525991_inc__item9_C2,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer1_hard_issue,B_rescue_unresolved
NCT02525991,NCT02525991_inc__item9_C3,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer1_hard_issue,B_rescue_unresolved
NCT02525991,NCT02525991_inc__item9_C4,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer1_hard_issue,B_rescue_unresolved
NCT02525991,NCT02525991_inc__item9_C5,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer1_hard_issue,B_rescue_unresolved
NCT02525991,NCT02525991_inc__item9_C6,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer1_hard_issue,B_layer1_hard_issue
NCT02525991,NCT02525991_inc__item9_C7,B,accept,human_review,accept,selected_B_because_accept_has_best_available_status,A_layer1_hard_issue,B_accept
NCT02525991,NCT02525991_inc__item9_C8,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_layer2_high_risk,B_non_computable
NCT02525991,NCT02525991_inc__item9_C9,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_hybrid_from_B_non_computable,B_non_computable
NCT02537899,NCT02537899_exc__item1_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02537899,NCT02537899_exc__item2_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02537899,NCT02537899_exc__item2_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02537899,NCT02537899_exc__item2_C3,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02537899,NCT02537899_exc__item2_C4,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02537899,NCT02537899_exc__item2_C5,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_hybrid_from_B_non_computable,B_non_computable
NCT02537899,NCT02537899_exc__item3_C1,A,accept,accept,non_computable,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_non_computable
NCT02537899,NCT02537899_exc__item4_C1,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_hybrid_from_B_non_computable,B_non_computable
NCT02537899,NCT02537899_exc__item4_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02537899,NCT02537899_inc__item1_C1,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_llm_verifier
NCT02537899,NCT02537899_inc__item1_C2,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_rescue_unresolved
NCT02537899,NCT02537899_inc__item2_C1,B,accept,human_review,accept,selected_B_because_accept_has_best_available_status,A_layer2_high_risk,B_accept
NCT02537899,NCT02537899_inc__item3_C1,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_rescue_unresolved
NCT02537899,NCT02537899_inc__item3_C2,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_rescue_unresolved
NCT02537899,NCT02537899_inc__item4_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02537899,NCT02537899_inc__item4_C2,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02537899,NCT02537899_inc__item5_C1,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_non_computable,B_non_computable
NCT02541955,NCT02541955_exc__item1_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02541955,NCT02541955_exc__item2_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer1_hard_issue,B_rescue_unresolved
NCT02541955,NCT02541955_exc__item3_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_partial_computability
NCT02541955,NCT02541955_exc__item3_C2,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02541955,NCT02541955_exc__item3_C3,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02541955,NCT02541955_inc__item1_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02541955,NCT02541955_inc__item2_C1,B,accept,partial,accept,selected_B_because_accept_has_best_available_status,A_layer2_medium_risk,B_accept
NCT02541955,NCT02541955_inc__item3_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT02541955,NCT02541955_inc__item4_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer1_hard_issue,B_partial_computability
NCT02541955,NCT02541955_inc__item5_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer1_hard_issue,B_partial_computability
NCT02541955,NCT02541955_inc__item5_C2,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_rescue_unresolved,B_semantic_high_risk
NCT02541955,NCT02541955_inc__item6_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02555163,NCT02555163_exc__item1_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02555163,NCT02555163_exc__item2_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02555163,NCT02555163_exc__item3_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_partial_computability,B_computability_review
NCT02555163,NCT02555163_exc__item4_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer2_high_risk,B_computability_review
NCT02555163,NCT02555163_exc__item5_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02555163,NCT02555163_exc__item6_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02555163,NCT02555163_exc__item7_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02555163,NCT02555163_inc__item1_C1,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_rescue_unresolved
NCT02555163,NCT02555163_inc__item1_C2,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02565277,NCT02565277_exc__item1_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02565277,NCT02565277_exc__item1_C2,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02565277,NCT02565277_exc__item1_C3,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_partial_computability
NCT02565277,NCT02565277_exc__item1_C4,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_partial_computability
NCT02565277,NCT02565277_exc__item1_C5,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_optional_review_partial
NCT02565277,NCT02565277_exc__item1_C6,A,partial,partial,non_computable,selected_A_because_partial_has_best_available_status,A_partial_computability,B_non_computable
NCT02565277,NCT02565277_exc__item2_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_rescue_unresolved
NCT02565277,NCT02565277_exc__item3_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02565277,NCT02565277_exc__item4_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_computability_review
NCT02565277,NCT02565277_exc__item4_C2,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_partial_computability
NCT02565277,NCT02565277_exc__item4_C3,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_optional_review_partial
NCT02565277,NCT02565277_exc__item4_C4,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02565277,NCT02565277_exc__item5_C1,A,partial,partial,non_computable,selected_A_because_partial_has_best_available_status,A_partial_computability,B_non_computable
NCT02565277,NCT02565277_exc__item5_C2,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_rescue_unresolved,B_non_computable
NCT02565277,NCT02565277_inc__item1_C1,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_rescue_unresolved,B_non_computable
NCT02565277,NCT02565277_inc__item1_C2,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_rescue_unresolved,B_non_computable
NCT02565277,NCT02565277_inc__item1_C3,A,partial,partial,non_computable,selected_A_because_partial_has_best_available_status,A_partial_computability,B_non_computable
NCT02565277,NCT02565277_inc__item1_C4,B,partial,non_computable,partial,selected_B_because_partial_has_best_available_status,A_non_computable,B_computability_review
NCT02565277,NCT02565277_inc__item2_C1,B,accept,human_review,accept,selected_B_because_accept_has_best_available_status,A_layer2_high_risk,B_accept
NCT02565277,NCT02565277_inc__item3_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_layer1_hard_issue
NCT02565277,NCT02565277_inc__item3_C2,B,accept,human_review,accept,selected_B_because_accept_has_best_available_status,A_layer2_high_risk,B_accept
NCT02566928,NCT02566928_exc__item1_C1,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_non_computable,B_non_computable
NCT02566928,NCT02566928_exc__item2_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02566928,NCT02566928_exc__item2_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02566928,NCT02566928_exc__item2_C3,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02566928,NCT02566928_exc__item2_C4,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02566928,NCT02566928_exc__item2_C5,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02566928,NCT02566928_exc__item2_C6,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02566928,NCT02566928_exc__item3_C1,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_non_computable,B_non_computable
NCT02566928,NCT02566928_inc__item1_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT02566928,NCT02566928_inc__item2_C1,A,partial,partial,non_computable,selected_A_because_partial_has_best_available_status,A_partial_computability,B_non_computable
NCT02566928,NCT02566928_inc__item2_C2,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_hybrid_from_B_non_computable,B_non_computable
NCT02566928,NCT02566928_inc__item3_C1,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_layer2_high_risk,B_non_computable
NCT02566928,NCT02566928_inc__item4_C1,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_semantic_high_risk
NCT02566928,NCT02566928_inc__item5_C1,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_hybrid_from_B_non_computable,B_non_computable
NCT02566928,NCT02566928_inc__item5_C2,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_non_computable,B_non_computable
NCT02570347,NCT02570347_exc__item1_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02570347,NCT02570347_exc__item2_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer1_hard_issue,B_computability_review
NCT02570347,NCT02570347_exc__item3_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_partial_computability,B_computability_review
NCT02570347,NCT02570347_exc__item4_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02570347,NCT02570347_exc__item4_C2,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_partial_computability,B_computability_review
NCT02570347,NCT02570347_exc__item5_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02570347,NCT02570347_exc__item5_C2,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02570347,NCT02570347_exc__item5_C3,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02570347,NCT02570347_exc__item6_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02570347,NCT02570347_exc__item7_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02570347,NCT02570347_exc__item7_C2,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02570347,NCT02570347_inc__item1_C1,B,accept,human_review,accept,selected_B_because_accept_has_best_available_status,A_layer2_high_risk,B_accept
NCT02570347,NCT02570347_inc__item2_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02570347,NCT02570347_inc__item2_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02570347,NCT02570347_inc__item2_C3,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02570347,NCT02570347_inc__item3_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer1_hard_issue,B_computability_review
NCT02570347,NCT02570347_inc__item4_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02584140,NCT02584140_exc__item1_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02584140,NCT02584140_exc__item2_C1,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_rescue_unresolved,B_non_computable
NCT02584140,NCT02584140_exc__item2_C2,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_rescue_unresolved,B_non_computable
NCT02584140,NCT02584140_exc__item2_C3,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_partial_computability
NCT02584140,NCT02584140_exc__item2_C4,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_rescue_unresolved,B_rescue_unresolved
NCT02584140,NCT02584140_exc__item2_C5,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_llm_verifier
NCT02584140,NCT02584140_exc__item2_C6,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_partial_computability,B_partial_computability
NCT02584140,NCT02584140_exc__item3_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_partial_computability,B_computability_review
NCT02584140,NCT02584140_exc__item3_C2,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_partial_computability
NCT02584140,NCT02584140_exc__item3_C3,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer2_high_risk,B_computability_review
NCT02584140,NCT02584140_exc__item4_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02584140,NCT02584140_exc__item4_C2,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_rescue_unresolved
NCT02584140,NCT02584140_exc__item5_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02584140,NCT02584140_exc__item5_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02584140,NCT02584140_inc__item10_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_partial_computability,B_computability_review
NCT02584140,NCT02584140_inc__item10_C2,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_partial_computability
NCT02584140,NCT02584140_inc__item10_C3,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_partial_computability
NCT02584140,NCT02584140_inc__item1_C1,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_semantic_high_risk
NCT02584140,NCT02584140_inc__item1_C2,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_optional_review_partial
NCT02584140,NCT02584140_inc__item2_C1,B,accept,human_review,accept,selected_B_because_accept_has_best_available_status,A_layer2_high_risk,B_accept
NCT02584140,NCT02584140_inc__item3_C1,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_non_computable,B_non_computable
NCT02584140,NCT02584140_inc__item3_C2,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_hybrid_from_B_non_computable,B_non_computable
NCT02584140,NCT02584140_inc__item4_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_optional_review_partial
NCT02584140,NCT02584140_inc__item4_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02584140,NCT02584140_inc__item5_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02584140,NCT02584140_inc__item5_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02584140,NCT02584140_inc__item6_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02584140,NCT02584140_inc__item6_C2,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_rescue_unresolved,B_rescue_unresolved
NCT02584140,NCT02584140_inc__item6_C3,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_partial_computability
NCT02584140,NCT02584140_inc__item6_C4,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_layer1_hard_issue
NCT02584140,NCT02584140_inc__item7_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_rescue_unresolved
NCT02584140,NCT02584140_inc__item7_C2,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_layer1_hard_issue
NCT02584140,NCT02584140_inc__item7_C3,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_rescue_unresolved
