document_id,criterion_id,branch,leaf_path,eligibility_type,entity_type,entity_text,operator,value_type,value,unit,computability,evidence_text,item_text,entity_source_support,value_source_support,unit_source_support,operator_value_support,quantitative_representation_support,temporal_context_support,history_context_support,condition_exception_context_support,layer1_semantic_support,semantic_grounding_support,semantic_grounding_risk_score,semantic_grounding_risk_label,semantic_grounding_reasons,semantic_bottleneck_components,computability_support,layer1_execution_support,execution_support,execution_risk_score,execution_risk_label,execution_reasons,execution_bottleneck_components,final_routing_decision,llm_verifier_candidate,computability_review_candidate,routing_reasons,layer1_issue_count,layer1_needs_review,layer1_needs_llm_rescue_candidate,layer1_issue_codes_json,layer1_semantic_issue_count,layer1_semantic_issue_codes,layer1_execution_issue_count,layer1_execution_issue_codes,entity_text_exact_in_evidence,entity_text_ci_in_evidence,entity_text_normalized_in_evidence,entity_text_exact_in_item,entity_text_ci_in_item,value_text,value_text_found_in_evidence,value_text_found_in_item,unit_text_found_in_evidence,operator_value_structurally_supported,quantitative_cue_present,quantitative_cue_unhandled,exists_with_quantitative_cue,value_missing_with_quantitative_cue,temporal_marker_in_evidence,temporal_context_present,temporal_marker_missing_context,history_marker_in_evidence,history_context_present,history_marker_missing_context,condition_or_exception_marker_in_evidence,condition_or_exception_context_present,condition_or_exception_marker_missing_context,branch_a_match_found,branch_a_entity_type_agrees,branch_a_operator_agrees,branch_a_value_agrees,branch_a_unit_agrees,branch_a_entity_text_token_overlap,node_type,status,source_text,layer1_policy_action_hint,layer1_policy_bucket,layer1_policy_severity,layer1_policy_reasons,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_soft_warning_count,layer1_policy_execution_issue_count,branch_a_entity_type,branch_a_entity_text,branch_a_operator,branch_a_value,branch_a_unit,branch_a_agreement_n,generic_entity_text,temporal_context_json,history_context_json,condition_context,exception_context,missing_pass2_clause_context,critical_modifier_support,allowance_polarity_support,layer1_policy_adjusted_semantic_issue_count,layer1_policy_adjusted_execution_issue_count
NCT02301039,NCT02301039_exc__item6_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[5].children[1],,lab,HBsAg reactive,=,scalar,reactive,,computable,active Hepatitis B (HBsAg reactive),"Patients that are known to be positive for Human Immunodeficiency Virus (HIV) (HIV 1/2 antibodies), active Hepatitis B (HBsAg reactive), or Hepatitis C (HCV RNA [qualitative] is detected); patients with negative Hepatitis C antibody testing may not need RNA testing.",1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,0.8,0.8,0.2,reference_intermediate_support,layer1_policy:soft_semantic_warning,layer1_semantic_support,1.0,0.9,0.9,0.1,reference_high_support_not_auto_accept,,,optional_llm_verifier_or_review,0,0,layer1_policy_soft_warning,1,1,0,"[""layer1c:critical_qualifier_missing_from_entity""]",1,layer1_policy_soft_warning,0,,1,1,1,1,1,reactive,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1.0,criterion,,"Patients that are known to be positive for Human Immunodeficiency Virus (HIV) (HIV 1/2 antibodies), active Hepatitis B (HBsAg reactive), or Hepatitis C (HCV RNA [qualitative] is detected); patients with negative Hepatitis C antibody testing may not need RNA testing.",continue_to_layer2_grounding_screen,soft_semantic_warning,low_to_medium,soft_semantic:critical_qualifier_missing_from_entity,0.4,0,1,0,lab,HBsAg reactive,=,,,4,0,,current,,,0,1.0,1.0,1,0
NCT02301039,NCT02301039_exc__item6_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[5].children[2],,lab,HCV RNA qualitative detected,=,scalar,detected,,computable,Hepatitis C (HCV RNA [qualitative] is detected),"Patients that are known to be positive for Human Immunodeficiency Virus (HIV) (HIV 1/2 antibodies), active Hepatitis B (HBsAg reactive), or Hepatitis C (HCV RNA [qualitative] is detected); patients with negative Hepatitis C antibody testing may not need RNA testing.",0.8,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,0.2,reference_intermediate_support,entity_supported_by_source_token_overlap,entity_source_support,1.0,1.0,1.0,0.0,reference_high_support_not_auto_accept,,,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,detected,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,criterion,,"Patients that are known to be positive for Human Immunodeficiency Virus (HIV) (HIV 1/2 antibodies), active Hepatitis B (HBsAg reactive), or Hepatitis C (HCV RNA [qualitative] is detected); patients with negative Hepatitis C antibody testing may not need RNA testing.",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,Hepatitis C,exists,,,1,0,,current,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item7_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[6].children[0],,condition,psychiatric disorder interfering with cooperation with trial requirements,exists,null,,,partial,known psychiatric or substance abuse disorder that would interfere with cooperation with the requirements of the trial,Patients that have a known psychiatric or substance abuse disorder that would interfere with cooperation with the requirements of the trial.,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,reference_review_priority,entity_supported_by_source_token_overlap;history_marker_without_history_context,history_context_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,llm_verifier,1,0,hard_semantic_grounding_uncertainty,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,criterion,,Patients that have a known psychiatric or substance abuse disorder that would interfere with cooperation with the requirements of the trial.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,psychiatric or substance abuse disorder,exists,,,4,0,,,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item7_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[6].children[1],,condition,substance abuse disorder interfering with cooperation with trial requirements,exists,null,,,partial,known psychiatric or substance abuse disorder that would interfere with cooperation with the requirements of the trial,Patients that have a known psychiatric or substance abuse disorder that would interfere with cooperation with the requirements of the trial.,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,reference_review_priority,entity_supported_by_source_token_overlap;history_marker_without_history_context,history_context_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,llm_verifier,1,0,hard_semantic_grounding_uncertainty,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3,criterion,,Patients that have a known psychiatric or substance abuse disorder that would interfere with cooperation with the requirements of the trial.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,psychiatric or substance abuse disorder,exists,,,4,0,,,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item8_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[7],,therapy,systemic anti-cancer treatment,exists,null,,,partial,Patients who received systemic anti-cancer treatment prior to the first dose of study drug,Patients who received systemic anti-cancer treatment prior to the first dose of study drug within the following time frames:,1.0,1.0,1.0,1.0,1.0,0.95,0.95,1.0,1.0,0.95,0.05,reference_high_support_not_auto_accept,,,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,computability_review,0,1,execution_support_reference_intermediate_support,0,0,0,[],0,,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1.0,criterion,,Patients who received systemic anti-cancer treatment prior to the first dose of study drug within the following time frames:,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,therapy,systemic anti-cancer treatment,exists,,,5,0,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""treatment_start""}",prior,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item9_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[0],,condition,active autoimmune disease,exists,null,,,computable,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents.,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.95,0.05,reference_high_support_not_auto_accept,,,1.0,1.0,1.0,0.0,reference_high_support_not_auto_accept,,,keep_without_layer2_action,0,0,high_semantic_and_execution_support_reference,0,0,0,[],0,,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0.666667,criterion,,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,autoimmune disease,exists,,,5,0,,current,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item9_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[1],,condition,history of autoimmune disease requiring systemic steroids,exists,null,,,partial,a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents.,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,0.8,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.8,0.2,reference_intermediate_support,entity_supported_by_source_token_overlap,entity_source_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0.285714,criterion,,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,autoimmune disease,exists,,,4,0,,prior,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item9_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[2],,condition,history of autoimmune disease requiring immunosuppressive agents,exists,null,,,partial,a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents.,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,0.65,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.65,0.35,reference_intermediate_support,entity_partially_supported_by_source_token_overlap,entity_source_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0.285714,criterion,,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,autoimmune disease,exists,,,4,0,,prior,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item9_C4,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[3],,condition,history of autoimmune syndrome requiring systemic steroids,exists,null,,,partial,a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents.,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,0.8,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.8,0.2,reference_intermediate_support,entity_supported_by_source_token_overlap,entity_source_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0.25,criterion,,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,syndrome that requires systemic steroids or immunosuppressive agents,exists,,,4,0,,prior,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item9_C5,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[4].children[0],,condition,history of autoimmune syndrome requiring immunosuppressive agents,exists,null,,,partial,a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents.,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,0.65,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.65,0.35,reference_intermediate_support,entity_partially_supported_by_source_token_overlap,entity_source_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0.25,criterion,,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,syndrome that requires systemic steroids or immunosuppressive agents,exists,,,4,0,,prior,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item9_C6,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[4].children[1],,condition,vitiligo,exists,null,,,computable,Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule.,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.1,reference_high_support_not_auto_accept,,,1.0,1.0,1.0,0.0,reference_high_support_not_auto_accept,,,keep_without_layer2_action,0,0,high_semantic_and_execution_support_reference,0,0,0,[],0,,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1.0,criterion,,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,vitiligo,exists,,,5,0,,current,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item9_C7,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[5].children[0],,condition,resolved childhood asthma/atopy,exists,null,,,partial,Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule.,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.1,reference_high_support_not_auto_accept,,,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,computability_review,0,1,execution_support_reference_intermediate_support,0,0,0,[],0,,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.5,criterion,,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,childhood asthma,exists,,,5,0,,prior,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item9_C8,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[5].children[1],,drug,inhaled steroids,exists,null,,,partial,Patients that require inhaled steroids or local steroid injections would not be excluded from the study.,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.5,0.5,0.5,reference_review_priority,layer1_policy:hard_semantic_or_structural_issue,layer1_semantic_support,0.6,0.9,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,llm_verifier,1,0,layer1_policy_mandatory_verifier,1,1,1,"[""layer1d:negation_clause_with_exists_operator""]",1,layer1_policy_hard_issue,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0.166667,criterion,,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:negation_clause_with_exists_operator,1.0,1,0,0,other,patients that require inhaled steroids would not be excluded from the study,exists,,,3,0,,current,,,0,1.0,1.0,1,0
NCT02301039,NCT02301039_exc__item9_C9,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[6].children[0],,procedure,local steroid injections,exists,null,,,partial,Patients that require inhaled steroids or local steroid injections would not be excluded from the study.,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.5,0.5,0.5,reference_review_priority,layer1_policy:hard_semantic_or_structural_issue,layer1_semantic_support,0.6,0.9,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,llm_verifier,1,0,layer1_policy_mandatory_verifier,1,1,1,"[""layer1d:negation_clause_with_exists_operator""]",1,layer1_policy_hard_issue,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0.230769,criterion,,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:negation_clause_with_exists_operator,1.0,1,0,0,other,patients that require local steroid injections would not be excluded from the study,exists,,,3,0,,current,,,0,1.0,1.0,1,0
NCT02301039,NCT02301039_exc__item9_C10,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[6].children[1],,condition,hypothyroidism not from autoimmune disease stable on hormone replacement,exists,null,,,partial,Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,0.8,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.35,0.65,reference_review_priority,entity_supported_by_source_token_overlap;allowance_or_polarity_clause:will not be excluded,allowance_polarity_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,llm_verifier,1,0,hard_semantic_grounding_uncertainty,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.222222,criterion,,Patients with active autoimmune disease or a documented history of autoimmune disease or syndrome that requires systemic steroids or immunosuppressive agents. Patients with vitiligo or resolved childhood asthma/atopy would be exception to this rule. Patients that require inhaled steroids or local steroid injections would not be excluded from the study. Patients with hypothyroidism not from autoimmune disease that is stable on hormone replacement will not be excluded from the study.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,autoimmune disease,exists,,,4,0,,current,,,0,1.0,0.35,0,0
NCT02301039,NCT02301039_exc__item10_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[9].children[0],,condition,pregnant,exists,null,,,computable,pregnant,Women who are pregnant or nursing/breastfeeding.,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.1,reference_high_support_not_auto_accept,,,1.0,1.0,1.0,0.0,reference_high_support_not_auto_accept,,,keep_without_layer2_action,0,0,high_semantic_and_execution_support_reference,0,0,0,[],0,,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1.0,criterion,,Women who are pregnant or nursing/breastfeeding.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,demographic,pregnant,exists,,,4,0,,current,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item10_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[9].children[1],,observation,nursing/breastfeeding,exists,null,,,computable,nursing/breastfeeding,Women who are pregnant or nursing/breastfeeding.,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.1,reference_high_support_not_auto_accept,,,1.0,1.0,1.0,0.0,reference_high_support_not_auto_accept,,,keep_without_layer2_action,0,0,high_semantic_and_execution_support_reference,0,0,0,[],0,,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1.0,criterion,,Women who are pregnant or nursing/breastfeeding.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,other,nursing/breastfeeding,exists,,,4,0,,current,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item11_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[10].children[0],,drug,hypersensitivity to pembrolizumab,exists,null,,,computable,Known hypersensitivity to pembrolizumab or another mAb.,Known hypersensitivity to pembrolizumab or another mAb.,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.95,0.05,reference_high_support_not_auto_accept,,,1.0,1.0,1.0,0.0,reference_high_support_not_auto_accept,,,keep_without_layer2_action,0,0,high_semantic_and_execution_support_reference,0,0,0,[],0,,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0.333333,criterion,,Known hypersensitivity to pembrolizumab or another mAb.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,hypersensitivity,exists,,,3,0,,prior,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item11_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[10].children[1],,drug,hypersensitivity to another monoclonal antibody (mAb),exists,null,,,partial,Known hypersensitivity to pembrolizumab or another mAb.,Known hypersensitivity to pembrolizumab or another mAb.,0.55,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.55,0.45,reference_review_priority,entity_weakly_supported_by_source_token_overlap,entity_source_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_review_priority,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0.166667,criterion,,Known hypersensitivity to pembrolizumab or another mAb.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,hypersensitivity,exists,,,3,0,,prior,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item12_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[11].children[0],,condition,(non-infectious) pneumonitis requiring steroids,exists,null,,,partial,Has a history of (non-infectious) pneumonitis that required steroids,Has a history of (non-infectious) pneumonitis that required steroids or current pneumonitis.,0.8,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.8,0.2,reference_intermediate_support,entity_supported_by_source_token_overlap,entity_source_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0.2,criterion,,Has a history of (non-infectious) pneumonitis that required steroids or current pneumonitis.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,pneumonitis,exists,,,4,0,,prior,,,0,1.0,1.0,0,0
NCT02301039,NCT02301039_exc__item12_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[11].children[1],,condition,pneumonitis,exists,null,,,computable,current pneumonitis,Has a history of (non-infectious) pneumonitis that required steroids or current pneumonitis.,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.45,0.55,reference_review_priority,critical_modifier_missing:current,critical_modifier_support,1.0,1.0,1.0,0.0,reference_high_support_not_auto_accept,,,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_review_priority,0,0,0,[],0,,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1.0,criterion,,Has a history of (non-infectious) pneumonitis that required steroids or current pneumonitis.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,pneumonitis,exists,,,5,0,,current,,,0,0.45,1.0,0,0
