branch,document_id,path,criterion_id,item_uid,clause_id,entity_type,entity_text,operator,value_type,value,unit,temporal_context,history_context,computability,non_computable_reason,evidence_text,deterministic_issues,layer1a_action_category,layer1a_action_hint,layer1c_source_text_warnings,layer1c_action
A_post_rescue,NCT01807897,exclusion_criteria.children[8].children[1],NCT01807897_exc__item9_C2,NCT01807897_exc__item9,C2,other,reported usual sleep duration <4 hours,<,scalar,4,hours,,,computable,,reported usual sleep duration <4 hours,,no_action,,comparison_with_non_quantitative_entity,flag_only
A_post_rescue,NCT01807897,exclusion_criteria.children[9].children[0].children[0],NCT01807897_exc__item10_C1,NCT01807897_exc__item10,C1,condition,daytime sleepiness,exists,null,,,,,computable,,Severe daytime sleepiness,,no_action,,critical_qualifier_missing_from_entity,flag_only
A_post_rescue,NCT01807897,exclusion_criteria.children[9].children[0].children[1],NCT01807897_exc__item10_C2,NCT01807897_exc__item10,C2,observation,Epworth Sleepiness Scale score,>=,scalar,18,score,,current,computable,,Epworth Sleepiness Scale score 18 or higher,,no_action,,,no_action
A_post_rescue,NCT01807897,exclusion_criteria.children[9].children[1].children[0],NCT01807897_exc__item10_C3,NCT01807897_exc__item10,C3,observation,falling asleep driving,exists,null,,,"{""relation"": ""within"", ""value"": 1, ""unit"": ""year"", ""anchor_event"": ""screening""}",prior,computable,,a report of falling asleep driving during the previous year,,no_action,,,no_action
A_post_rescue,NCT01807897,exclusion_criteria.children[9].children[1].children[1],NCT01807897_exc__item10_C4,NCT01807897_exc__item10,C4,other,deemed a safety risk by study physician,exists,null,,,,,partial,Entity typing is weak and may require later review.,deemed a safety risk by study physician,,no_action,,,no_action
A_post_rescue,NCT01807897,exclusion_criteria.children[10],NCT01807897_exc__item11_C1,NCT01807897_exc__item11,C1,lab,oxyhemoglobin saturation,<,scalar,89,%,,,computable,,Awake resting oxyhemoglobin saturation <89%,,no_action,,,no_action
A_post_rescue,NCT01807897,exclusion_criteria.children[11],NCT01807897_exc__item12_C1,NCT01807897_exc__item12,C1,condition,Pregnancy,exists,null,,,,,computable,,Pregnancy,,no_action,,,no_action
A_post_rescue,NCT01807897,exclusion_criteria.children[12].children[0],NCT01807897_exc__item13_C1,NCT01807897_exc__item13,C1,observation,Smoking by subject in the subject's bedroom,exists,null,,,,current,partial,Smoking behavior specifically occurring in the subject's bedroom may not be reliably captured as structured patient-level clinical data.,Smoking by subject or other person in the subject's bedroom,,no_action,,,no_action
A_post_rescue,NCT01807897,exclusion_criteria.children[12].children[1],NCT01807897_exc__item13_C2,NCT01807897_exc__item13,C2,observation,Smoking by other person in the subject's bedroom,exists,null,,,,current,partial,Smoking by another person in the subject's bedroom is an environmental exposure not typically available as structured patient-level clinical data.,Smoking by subject or other person in the subject's bedroom,,no_action,,,no_action
A_post_rescue,NCT01807897,exclusion_criteria.children[12].children[2],NCT01807897_exc__item13_C3,NCT01807897_exc__item13,C3,other,other open flame in bedroom,exists,null,,,,,partial,Entity typing is weak and may require later review.,other open flame in bedroom,,no_action,,,no_action
A_post_rescue,NCT01807897,exclusion_criteria.children[13].children[0],NCT01807897_exc__item14_C1,NCT01807897_exc__item14,C1,other,positive airway pressure device,exists,null,,,,current,partial,Entity typing is weak and may require later review.,Current use of a positive airway pressure device (including continuous or bi-level positive airway pressure or adaptive servo-ventilation),,no_action,,,no_action
A_post_rescue,NCT01807897,exclusion_criteria.children[13].children[1],NCT01807897_exc__item14_C2,NCT01807897_exc__item14,C2,other,continuous or bi-level positive airway pressure or adaptive servo-ventilation,exists,null,,,,current,partial,Entity typing is weak and may require later review.,including continuous or bi-level positive airway pressure or adaptive servo-ventilation,,no_action,,,no_action
A_post_rescue,NCT01807897,exclusion_criteria.children[13].children[2],NCT01807897_exc__item14_C3,NCT01807897_exc__item14,C3,other,continuous or bi-level positive airway pressure or adaptive servo-ventilation,exists,null,,,,current,partial,Entity typing is weak and may require later review.,including continuous or bi-level positive airway pressure or adaptive servo-ventilation,,no_action,,,no_action
A_post_rescue,NCT01807897,exclusion_criteria.children[13].children[3],NCT01807897_exc__item14_C4,NCT01807897_exc__item14,C4,other,continuous or bi-level positive airway pressure or adaptive servo-ventilation,exists,null,,,,current,partial,Entity typing is weak and may require later review.,including continuous or bi-level positive airway pressure or adaptive servo-ventilation,,no_action,,,no_action
A_post_rescue,NCT01807897,exclusion_criteria.children[13].children[4],NCT01807897_exc__item14_C5,NCT01807897_exc__item14,C5,procedure,supplemental oxygen therapy,exists,null,,,,current,computable,,or supplemental oxygen therapy,,no_action,,,no_action
A_post_rescue,NCT02437084,inclusion_criteria.children[0].children[0],NCT02437084_inc__item1_C1,NCT02437084_inc__item1,C1,condition,healthy adult,exists,null,,,,current,partial,Health status 'healthy' is not precisely defined and may require subjective/clinical judgment without specific measurable criteria.,Healthy adults 30- 65 years old,,no_action,,,no_action
A_post_rescue,NCT02437084,inclusion_criteria.children[0].children[1],NCT02437084_inc__item1_C2,NCT02437084_inc__item1,C2,demographic,30- 65 years old,exists,null,,,,,computable,,30- 65 years old,,no_action,,,no_action
A_post_rescue,NCT02437084,inclusion_criteria.children[1],NCT02437084_inc__item2_C1,NCT02437084_inc__item2,C1,vital,BMI,between,range,"{""min"": 25, ""max"": 35}",kg/m2,,current,computable,,BMI 25-35 kg/m2,,no_action,,,no_action
A_post_rescue,NCT02437084,inclusion_criteria.children[2].children[0],NCT02437084_inc__item3_C1,NCT02437084_inc__item3,C1,condition,nondiabetic,exists,null,,,,,computable,,nondiabetic,,no_action,,,no_action
A_post_rescue,NCT02437084,inclusion_criteria.children[2].children[1],NCT02437084_inc__item3_C2,NCT02437084_inc__item3,C2,lab,fasting plasma glucose,<,scalar,126,mg/dL,,,computable,,fasting plasma glucose <126 mg/dL,,no_action,,,no_action
A_post_rescue,NCT02437084,inclusion_criteria.children[3].children[0].children[0],NCT02437084_inc__item4_C1,NCT02437084_inc__item4,C1,lab,LDL,>,scalar,130,,,,computable,,one group with an LDL =/>130 and Triglycerides < 150 mg/dL,,no_action,,comparison_entity_mismatch_from_source,flag_only
A_post_rescue,NCT02437084,inclusion_criteria.children[3].children[0].children[1],NCT02437084_inc__item4_C2,NCT02437084_inc__item4,C2,lab,Triglycerides,>,scalar,150,mg/dL,,,computable,,one group with an LDL =/>130 and Triglycerides < 150 mg/dL,,no_action,,,no_action
A_post_rescue,NCT02437084,inclusion_criteria.children[3].children[1].children[0],NCT02437084_inc__item4_C3,NCT02437084_inc__item4,C3,other,LDL=/>130 mg/dL,>,scalar,130,mg/dL,,,computable,,The 2nd group will have and LDL=/>130 mg/dL and Triglycerides =/>150 mg/dL but less than 400 mg/dL.,,no_action,,,no_action
A_post_rescue,NCT02437084,inclusion_criteria.children[3].children[1].children[1],NCT02437084_inc__item4_C4,NCT02437084_inc__item4,C4,other,Triglycerides =/>150 mg/dL,>,scalar,150,mg/dL,,,computable,,The 2nd group will have and LDL=/>130 mg/dL and Triglycerides =/>150 mg/dL but less than 400 mg/dL.,,no_action,,,no_action
A_post_rescue,NCT02437084,inclusion_criteria.children[3].children[1].children[2],NCT02437084_inc__item4_C5,NCT02437084_inc__item4,C5,lab,Triglycerides,<,scalar,400,mg/dL,,,computable,,Triglycerides =/>150 mg/dL but less than 400 mg/dL.,,no_action,,,no_action
A_post_rescue,NCT02437084,exclusion_criteria.children[0].children[0],NCT02437084_exc__item1_C1,NCT02437084_exc__item1,C1,demographic,less than 30 yrs of age,<,scalar,30,yrs,,,computable,,Less than 30 yrs of age,,no_action,,,no_action
A_post_rescue,NCT02437084,exclusion_criteria.children[0].children[1],NCT02437084_exc__item1_C2,NCT02437084_exc__item1,C2,demographic,> 65 yrs of age,>,scalar,65,yrs,,,computable,,> 65 yrs of age,,no_action,,,no_action
A_post_rescue,NCT02437084,exclusion_criteria.children[1].children[0],NCT02437084_exc__item2_C1,NCT02437084_exc__item2,C1,condition,co-morbidities,exists,null,,,,,computable,,Any significant co-morbidities,,no_action,,,no_action
A_post_rescue,NCT02437084,exclusion_criteria.children[1].children[1],NCT02437084_exc__item2_C2,NCT02437084_exc__item2,C2,condition,"heart, kidney, or liver diseases,",exists,null,,,,,computable,,"active heart, kidney, or liver diseases",,no_action,,critical_qualifier_missing_from_entity,flag_only
A_post_rescue,NCT02437084,exclusion_criteria.children[1].children[2],NCT02437084_exc__item2_C3,NCT02437084_exc__item2,C3,condition,"heart, kidney, or liver diseases,",exists,null,,,,,computable,,"active heart, kidney, or liver diseases",,no_action,,critical_qualifier_missing_from_entity,flag_only
A_post_rescue,NCT02437084,exclusion_criteria.children[1].children[3],NCT02437084_exc__item2_C4,NCT02437084_exc__item2,C4,condition,"heart, kidney, or liver diseases,",exists,null,,,,,computable,,"active heart, kidney, or liver diseases",,no_action,,critical_qualifier_missing_from_entity,flag_only
A_post_rescue,NCT02437084,exclusion_criteria.children[1].children[4],NCT02437084_exc__item2_C5,NCT02437084_exc__item2,C5,condition,hypertension,exists,null,,,,,computable,,accelerated or malignant hypertension,,no_action,,,no_action
A_post_rescue,NCT02437084,exclusion_criteria.children[1].children[5],NCT02437084_exc__item2_C6,NCT02437084_exc__item2,C6,condition,hypertension,exists,null,,,,,computable,,accelerated or malignant hypertension,,no_action,,,no_action
A_post_rescue,NCT02437084,exclusion_criteria.children[1].children[6],NCT02437084_exc__item2_C7,NCT02437084_exc__item2,C7,condition,heart failure,exists,null,,,,,computable,,heart failure,,no_action,,,no_action
A_post_rescue,NCT02437084,exclusion_criteria.children[1].children[7],NCT02437084_exc__item2_C8,NCT02437084_exc__item2,C8,condition,severe anemia,exists,null,,,,,computable,,severe anemia,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[0],NCT03260881_inc__item1_C1,NCT03260881_inc__item1,C1,condition,T2DM,exists,null,,,,,computable,,T2DM as defined by American Diabetes Association (ADA) criteria,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[1].children[0],NCT03260881_inc__item2_C1,NCT03260881_inc__item2,C1,other,adult patients,exists,null,,,,,partial,Entity typing is weak and may require later review.,Adult patients,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[1].children[1],NCT03260881_inc__item2_C2,NCT03260881_inc__item2,C2,condition,T2DM,exists,null,,,,,computable,,patients with T2DM,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[1].children[2],NCT03260881_inc__item2_C3,NCT03260881_inc__item2,C3,drug,liraglutide,exists,null,,,,,computable,,are indicated to receive liraglutide,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[1].children[3],NCT03260881_inc__item2_C4,NCT03260881_inc__item2,C4,procedure,liraglutide is not as first-line therapy,exists,null,,,,,computable,,not as first-line therapy,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[1].children[4],NCT03260881_inc__item2_C5,NCT03260881_inc__item2,C5,therapy,diet,exists,null,,,,current,partial,Diet as a concurrent lifestyle intervention is often not captured as structured patient-level data.,in addition to diet,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[1].children[5],NCT03260881_inc__item2_C6,NCT03260881_inc__item2,C6,therapy,exercise,exists,null,,,,current,partial,Exercise as a concurrent lifestyle intervention is often not captured as structured patient-level data.,and exercise,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[1].children[6],NCT03260881_inc__item2_C7,NCT03260881_inc__item2,C7,other,liraglutide is to improve glycemic control,exists,null,,,,,partial,Entity typing is weak and may require later review.,to improve glycemic control,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[2],NCT03260881_inc__item3_C1,NCT03260881_inc__item3,C1,lab,Hemoglobin A1c (HbA1c),=,scalar,1,,,,computable,,Hemoglobin A1c (HbA1c) = 9%,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[3],NCT03260881_inc__item4_C1,NCT03260881_inc__item4,C1,demographic,Age = 18 years old,=,scalar,18,years,,,computable,,Age = 18 years old,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[4].children[0],NCT03260881_inc__item5_C1,NCT03260881_inc__item5,C1,lab,Body mass index (BMI),=,scalar,27,Kg,,,computable,,Body mass index (BMI) = 27 Kg/m2,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[4].children[1],NCT03260881_inc__item5_C2,NCT03260881_inc__item5,C2,lab,waist circumference,=,scalar,102,cm,,,computable,,waist circumference = 102 cm (40 inches) in men,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[4].children[2],NCT03260881_inc__item5_C3,NCT03260881_inc__item5,C3,vital,waist circumference,=,scalar,88,cm,,current,partial,Applies only to female participants; requires patient sex to evaluate.,88 cm (35 inches) in women,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[5].children[0],NCT03260881_inc__item6_C1,NCT03260881_inc__item6,C1,condition,CAD,exists,null,,,,,computable,,Clinically and angiographically stable CAD,,no_action,,critical_qualifier_missing_from_entity,flag_only
A_post_rescue,NCT03260881,inclusion_criteria.children[5].children[1],NCT03260881_inc__item6_C2,NCT03260881_inc__item6,C2,condition,CAD,exists,null,,,,,computable,,Clinically and angiographically stable CAD,,no_action,,critical_qualifier_missing_from_entity,flag_only
A_post_rescue,NCT03260881,inclusion_criteria.children[5].children[2],NCT03260881_inc__item6_C3,NCT03260881_inc__item6,C3,procedure,CABG,exists,null,,,,,computable,,who requires CABG as part of the standard medical care,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[5].children[3],NCT03260881_inc__item6_C4,NCT03260881_inc__item6,C4,other,CAD does not represent a contraindication for using liraglutide,exists,null,,,,,partial,Entity typing is weak and may require later review.,as CAD does not represent a contraindication for using liraglutide,,no_action,,,no_action
A_post_rescue,NCT03260881,inclusion_criteria.children[5].children[4],NCT03260881_inc__item6_C5,NCT03260881_inc__item6,C5,other,the stability of the CAD warranties that study patients will not be exposed to higher risk by using liraglutide,exists,null,,,,,partial,Entity typing is weak and may require later review.,The stability of the CAD further warranties that study patients will not be exposed to higher risk by using liraglutide,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[0].children[0],NCT03260881_exc__item1_C1,NCT03260881_exc__item1,C1,condition,medullary thyroid carcinoma,exists,null,,,,prior,computable,,Patients with a personal or family history of medullary thyroid carcinoma,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[0].children[1],NCT03260881_exc__item1_C2,NCT03260881_exc__item1,C2,condition,medullary thyroid carcinoma,exists,null,,,,prior,computable,,personal or family history of medullary thyroid carcinoma,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[0].children[2],NCT03260881_exc__item1_C3,NCT03260881_exc__item1,C3,condition,Multiple Endocrine Neoplasia syndrome type 2,exists,null,,,,current,computable,,patients with Multiple Endocrine Neoplasia syndrome type 2,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[1],NCT03260881_exc__item2_C1,NCT03260881_exc__item2,C1,condition,serious hypersensitivity reaction to liraglutide,exists,null,,,,prior,partial,Severity qualifier ('serious') may not be consistently captured as structured patient-level data.,prior serious hypersensitivity reaction to liraglutide,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[2],NCT03260881_exc__item3_C1,NCT03260881_exc__item3,C1,condition,contra-indications,exists,null,,,,,computable,,Other contra-indications to liraglutide in accordance with risks and safety information included in the latest updated prescribing information,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[3].children[0],NCT03260881_exc__item4_C1,NCT03260881_exc__item4,C1,condition,Type 1 diabetes,exists,null,,,,current,computable,,"Type 1 diabetes, as defined by ADA criteria",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[3].children[1],NCT03260881_exc__item4_C2,NCT03260881_exc__item4,C2,observation,Type 1 diabetes as defined by ADA criteria,exists,null,,,,,partial,Requires confirmation that Type 1 diabetes meets ADA diagnostic criteria; specific diagnostic elements are not provided.,as defined by ADA criteria,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[4].children[0],NCT03260881_exc__item5_C1,NCT03260881_exc__item5,C1,drug,other GLP-1A,exists,null,,,,current,partial,The phrase 'other GLP-1A' is ambiguous without specifying which GLP-1 receptor agonists are considered 'other' relative to the study drug.,"Current use of other GLP-1A, dipeptidyl peptidase 4 (DPP4) or Sodium Glucose transporters 2 (SGLT2) inhibitors, thiazolidinediones (TZDs), pramlintide and fixed prandial insulin.",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[4].children[1],NCT03260881_exc__item5_C2,NCT03260881_exc__item5,C2,drug,dipeptidyl peptidase 4 (DPP4) inhibitors,exists,null,,,,current,computable,,"Current use of other GLP-1A, dipeptidyl peptidase 4 (DPP4) or Sodium Glucose transporters 2 (SGLT2) inhibitors, thiazolidinediones (TZDs), pramlintide and fixed prandial insulin.",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[4].children[2],NCT03260881_exc__item5_C3,NCT03260881_exc__item5,C3,drug,Sodium Glucose transporters 2 (SGLT2) inhibitors,exists,null,,,,current,computable,,"Current use of other GLP-1A, dipeptidyl peptidase 4 (DPP4) or Sodium Glucose transporters 2 (SGLT2) inhibitors, thiazolidinediones (TZDs), pramlintide and fixed prandial insulin.",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[4].children[3],NCT03260881_exc__item5_C4,NCT03260881_exc__item5,C4,drug,thiazolidinediones (TZDs),exists,null,,,,current,computable,,"Current use of other GLP-1A, dipeptidyl peptidase 4 (DPP4) or Sodium Glucose transporters 2 (SGLT2) inhibitors, thiazolidinediones (TZDs), pramlintide and fixed prandial insulin.",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[4].children[4],NCT03260881_exc__item5_C5,NCT03260881_exc__item5,C5,drug,pramlintide,exists,null,,,,current,computable,,"Current use of other GLP-1A, dipeptidyl peptidase 4 (DPP4) or Sodium Glucose transporters 2 (SGLT2) inhibitors, thiazolidinediones (TZDs), pramlintide and fixed prandial insulin.",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[4].children[5],NCT03260881_exc__item5_C6,NCT03260881_exc__item5,C6,drug,fixed prandial insulin,exists,null,,,,current,partial,The term 'fixed prandial insulin' is not a standard medication identifier and may require interpretation of regimen details (fixed-dose mealtime insulin).,"Current use of other GLP-1A, dipeptidyl peptidase 4 (DPP4) or Sodium Glucose transporters 2 (SGLT2) inhibitors, thiazolidinediones (TZDs), pramlintide and fixed prandial insulin.",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[5].children[0].children[0],NCT03260881_exc__item6_C1,NCT03260881_exc__item6,C1,condition,unstable CAD,exists,null,,,,,computable,,"Patients with unstable CAD, assessed by the Cardiology team",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[5].children[0].children[1],NCT03260881_exc__item6_C2,NCT03260881_exc__item6,C2,condition,new onset angina,exists,null,,,,,computable,,"defined as new onset angina, rest angina, rapidly increasing or crescendo angina",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[5].children[1],NCT03260881_exc__item6_C3,NCT03260881_exc__item6,C3,condition,rest angina,exists,null,,,,,computable,,"defined as new onset angina, rest angina, rapidly increasing or crescendo angina",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[5].children[2],NCT03260881_exc__item6_C4,NCT03260881_exc__item6,C4,condition,rest angina,exists,null,,,,,computable,,"defined as new onset angina, rest angina, rapidly increasing or crescendo angina",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[5].children[3],NCT03260881_exc__item6_C5,NCT03260881_exc__item6,C5,condition,rest angina,exists,null,,,,,computable,,"defined as new onset angina, rest angina, rapidly increasing or crescendo angina",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[6].children[0],NCT03260881_exc__item7_C1,NCT03260881_exc__item7,C1,condition,diabetic ketoacidosis,exists,null,,,,prior,computable,,"History of diabetic ketoacidosis, pancreas or beta-cell transplantation, or diabetes secondary to pancreatitis or pancreatectomy",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[6].children[1],NCT03260881_exc__item7_C2,NCT03260881_exc__item7,C2,condition,diabetes,exists,null,,,,prior,computable,,"History of diabetic ketoacidosis, pancreas or beta-cell transplantation, or diabetes secondary to pancreatitis or pancreatectomy",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[6].children[2],NCT03260881_exc__item7_C3,NCT03260881_exc__item7,C3,condition,diabetes,exists,null,,,,prior,computable,,"History of diabetic ketoacidosis, pancreas or beta-cell transplantation, or diabetes secondary to pancreatitis or pancreatectomy",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[6].children[3],NCT03260881_exc__item7_C4,NCT03260881_exc__item7,C4,condition,diabetes,exists,null,,,,prior,computable,,"History of diabetic ketoacidosis, pancreas or beta-cell transplantation, or diabetes secondary to pancreatitis or pancreatectomy",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[6].children[4],NCT03260881_exc__item7_C5,NCT03260881_exc__item7,C5,condition,diabetes,exists,null,,,,prior,computable,,"History of diabetic ketoacidosis, pancreas or beta-cell transplantation, or diabetes secondary to pancreatitis or pancreatectomy",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[6].children[5],NCT03260881_exc__item7_C6,NCT03260881_exc__item7,C6,condition,infective diseases,exists,null,,,,,computable,,acute or chronic infective diseases,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[6].children[6],NCT03260881_exc__item7_C7,NCT03260881_exc__item7,C7,condition,infective diseases,exists,null,,,,,computable,,acute or chronic infective diseases,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[6].children[7],NCT03260881_exc__item7_C8,NCT03260881_exc__item7,C8,condition,cancer,exists,null,,,,,computable,,cancer or chemotherapy,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[6].children[8],NCT03260881_exc__item7_C9,NCT03260881_exc__item7,C9,condition,cancer,exists,null,,,,,computable,,cancer or chemotherapy,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[6].children[9],NCT03260881_exc__item7_C10,NCT03260881_exc__item7,C10,condition,"pulmonary, renal or liver diseases, and",exists,null,,,,prior,computable,,"history of pulmonary, renal or liver diseases",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[6].children[10],NCT03260881_exc__item7_C11,NCT03260881_exc__item7,C11,condition,"pulmonary, renal or liver diseases, and",exists,null,,,,prior,computable,,"history of pulmonary, renal or liver diseases",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[6].children[11].children[0],NCT03260881_exc__item7_C12,NCT03260881_exc__item7,C12,condition,"pulmonary, renal or liver diseases, and",exists,null,,,,prior,computable,,"history of pulmonary, renal or liver diseases",,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[6].children[11].children[1],NCT03260881_exc__item7_C13,NCT03260881_exc__item7,C13,condition,drug abuse,exists,null,,,,,computable,,drug abuse,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[7].children[0],NCT03260881_exc__item8_C1,NCT03260881_exc__item8,C1,condition,inflammatory conditions,exists,null,,,,,computable,,Patients with chronic and acute inflammatory conditions,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[7].children[1],NCT03260881_exc__item8_C2,NCT03260881_exc__item8,C2,condition,inflammatory conditions,exists,null,,,,,computable,,Patients with chronic and acute inflammatory conditions,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[7].children[2],NCT03260881_exc__item8_C3,NCT03260881_exc__item8,C3,condition,sepsis,exists,null,,,,,computable,,sepsis,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[7].children[3],NCT03260881_exc__item8_C4,NCT03260881_exc__item8,C4,condition,rheumatoid arthritis,exists,null,,,,,computable,,rheumatoid arthritis,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[7].children[4],NCT03260881_exc__item8_C5,NCT03260881_exc__item8,C5,condition,ectopic dermatitis,exists,null,,,,,computable,,ectopic dermatitis,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[7].children[5],NCT03260881_exc__item8_C6,NCT03260881_exc__item8,C6,condition,asthma,exists,null,,,,,computable,,asthma,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[7].children[6],NCT03260881_exc__item8_C7,NCT03260881_exc__item8,C7,condition,ulcerative colitis,exists,null,,,,,computable,,ulcerative colitis,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[8],NCT03260881_exc__item9_C1,NCT03260881_exc__item9,C1,drug,systemic corticosteroids,exists,null,,,"{""relation"": ""within"", ""value"": 3, ""unit"": ""month"", ""anchor_event"": ""treatment_start""}",current,partial,"Anchor event for 'this study' is not explicitly defined (e.g., screening vs randomization vs treatment start).",Current use of systemic corticosteroids in the 3 months prior this study.,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[9].children[0],NCT03260881_exc__item10_C1,NCT03260881_exc__item10,C1,condition,Pregnant,exists,null,,,,,computable,,Pregnant,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[9].children[1],NCT03260881_exc__item10_C2,NCT03260881_exc__item10,C2,condition,breast-feeding,exists,null,,,,,computable,,breast-feeding women,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[10].children[0],NCT03260881_exc__item11_C1,NCT03260881_exc__item11,C1,demographic,female of childbearing potential,exists,null,,,,current,partial,Childbearing potential is not always directly represented in structured patient-level data without additional reproductive status details.,Females of childbearing potential,,no_action,,,no_action
A_post_rescue,NCT03260881,exclusion_criteria.children[10].children[1],NCT03260881_exc__item11_C2,NCT03260881_exc__item11,C2,other,using adequate contraceptive methods (as required by local law or practice),not_exists,null,,,,,computable,,who are not using adequate contraceptive methods (as required by local law or practice),,no_action,,,no_action
A_post_rescue,NCT02499185,inclusion_criteria.children[0],NCT02499185_inc__item1_C1,NCT02499185_inc__item1,C1,demographic,age,=,scalar,18,year,,,computable,,= 18 years,,no_action,,,no_action
A_post_rescue,NCT02499185,inclusion_criteria.children[1].children[0].children[0],NCT02499185_inc__item2_C1,NCT02499185_inc__item2,C1,condition,High risk,exists,null,,,,,computable,,High risk patients,,no_action,,,no_action
A_post_rescue,NCT02499185,inclusion_criteria.children[1].children[0].children[1],NCT02499185_inc__item2_C2,NCT02499185_inc__item2,C2,observation,General Surgery AKI Risk Index Class,=,scalar,"""III""",,,,computable,,"General Surgery AKI Risk Index Class III, IV or V",,no_action,,,no_action
A_post_rescue,NCT02499185,inclusion_criteria.children[1].children[1],NCT02499185_inc__item2_C3,NCT02499185_inc__item2,C3,observation,General Surgery AKI Risk Index Class,=,scalar,"""IV""",,,,computable,,"General Surgery AKI Risk Index Class III, IV or V",,no_action,,,no_action
A_post_rescue,NCT02499185,inclusion_criteria.children[1].children[2],NCT02499185_inc__item2_C4,NCT02499185_inc__item2,C4,observation,General Surgery AKI Risk Index Class,=,scalar,"""V""",,,,computable,,"General Surgery AKI Risk Index Class III, IV or V",,no_action,,,no_action
A_post_rescue,NCT02499185,inclusion_criteria.children[2],NCT02499185_inc__item3_C1,NCT02499185_inc__item3,C1,procedure,major abdominal surgery,exists,null,,,,,partial,Timing and whether the surgery is required/current vs historical are not specified.,Major abdominal surgery,,no_action,,,no_action
