document_id,criterion_id,branch,leaf_path,node_type,eligibility_type,status,entity_type,entity_text,operator,value,unit,value_type,evidence_text,item_text,source_text,layer1_needs_review,layer1_issue_count,layer1_issue_codes_json,layer1_policy_action_hint,layer1_policy_bucket,layer1_policy_severity,layer1_policy_reasons,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_soft_warning_count,layer1_policy_execution_issue_count,branch_a_match_found,branch_a_entity_type,branch_a_entity_text,branch_a_operator,branch_a_value,branch_a_unit,branch_a_entity_type_agrees,branch_a_operator_agrees,branch_a_value_agrees,branch_a_unit_agrees,branch_a_entity_text_token_overlap,branch_a_agreement_n,entity_text_exact_in_evidence,entity_text_ci_in_evidence,entity_text_normalized_in_evidence,entity_text_exact_in_item,entity_text_ci_in_item,value_text_found_in_evidence,value_text_found_in_item,unit_text_found_in_evidence,operator_value_structurally_supported,quantitative_cue_present,quantitative_cue_unhandled,exists_with_quantitative_cue,value_missing_with_quantitative_cue,temporal_marker_in_evidence,temporal_context_present,temporal_marker_missing_context,history_marker_in_evidence,history_context_present,history_marker_missing_context,condition_or_exception_marker_in_evidence,condition_or_exception_context_present,condition_or_exception_marker_missing_context,generic_entity_text,temporal_context_json,history_context_json,condition_context,exception_context,computability,layer1_needs_llm_rescue_candidate,missing_pass2_clause_context,value_text
NCT02201316,NCT02201316_inc__item7_C2,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[6].children[0].children[1],criterion,,,lab,alkaline phosphatase,<=,1.5x ULN,,scalar,"Alanine aminotransferase, alkaline phosphatase and bilirubin <=1.5x upper limit of normal (ULN)","Alanine aminotransferase, alkaline phosphatase and bilirubin <=1.5x upper limit of normal (ULN) (isolated bilirubin >1.5xULN is acceptable if bilirubin is fractionated and direct bilirubin <35%).","Alanine aminotransferase, alkaline phosphatase and bilirubin <=1.5x upper limit of normal (ULN) (isolated bilirubin >1.5xULN is acceptable if bilirubin is fractionated and direct bilirubin <35%).",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,alkaline phosphatase,<=,,,1,1,0,1,1.0,4,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,partial,0,0,1.5x ULN
NCT02201316,NCT02201316_inc__item7_C3,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[6].children[0].children[2],criterion,,,lab,bilirubin,<=,1.5x ULN,,scalar,"Alanine aminotransferase, alkaline phosphatase and bilirubin <=1.5x upper limit of normal (ULN)","Alanine aminotransferase, alkaline phosphatase and bilirubin <=1.5x upper limit of normal (ULN) (isolated bilirubin >1.5xULN is acceptable if bilirubin is fractionated and direct bilirubin <35%).","Alanine aminotransferase, alkaline phosphatase and bilirubin <=1.5x upper limit of normal (ULN) (isolated bilirubin >1.5xULN is acceptable if bilirubin is fractionated and direct bilirubin <35%).",1,1,"[""layer1c:comparison_entity_mismatch_from_source""]",mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:comparison_entity_mismatch_from_source,1.0,1,0,0,1,lab,bilirubin,<=,,,1,1,0,1,1.0,4,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,partial,1,0,1.5x ULN
NCT02201316,NCT02201316_inc__item7_C4,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[6].children[1],criterion,,,lab,direct bilirubin,<,35,%,scalar,(isolated bilirubin >1.5xULN is acceptable if bilirubin is fractionated and direct bilirubin <35%),"Alanine aminotransferase, alkaline phosphatase and bilirubin <=1.5x upper limit of normal (ULN) (isolated bilirubin >1.5xULN is acceptable if bilirubin is fractionated and direct bilirubin <35%).","Alanine aminotransferase, alkaline phosphatase and bilirubin <=1.5x upper limit of normal (ULN) (isolated bilirubin >1.5xULN is acceptable if bilirubin is fractionated and direct bilirubin <35%).",1,2,"[""layer1c:condition_context_present_without_handling"", ""layer1d:exception_or_condition_clause_without_context_handling""]",mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:condition_context_present_without_handling|exception_or_condition_clause_without_context_handling,1.0,2,0,0,1,lab,isolated bilirubin > 1.5x ULN is acceptable if bilirubin is fractionated and direct bilirubin < 35%,>,,,1,0,0,0,0.166667,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,partial,1,0,35
NCT02201316,NCT02201316_inc__item8_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[7],criterion,,,lab,QTcF,<,450,msec,scalar,QTcF < 450 msec,Based on single or averaged corrected QT interval (QTc) values of triplicate electrocardiograms obtained over a brief recording period: QTcF < 450 msec,Based on single or averaged corrected QT interval (QTc) values of triplicate electrocardiograms obtained over a brief recording period: QTcF < 450 msec,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,QTcF,<,,,1,1,0,0,1.0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,computable,0,0,450
NCT02201316,NCT02201316_exc__item1_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0].children[0],criterion,,,condition,liver disease,exists,,,null,Current or chronic history of liver disease,"Current or chronic history of liver disease, or known hepatic or biliary abnormalities (with the exception of Gilbert's syndrome or asymptomatic gallstones).","Current or chronic history of liver disease, or known hepatic or biliary abnormalities (with the exception of Gilbert's syndrome or asymptomatic gallstones).",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,liver disease,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,current,,,computable,0,0,
NCT02201316,NCT02201316_exc__item1_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0].children[1],criterion,,,condition,liver disease,exists,,,null,Current or chronic history of liver disease,"Current or chronic history of liver disease, or known hepatic or biliary abnormalities (with the exception of Gilbert's syndrome or asymptomatic gallstones).","Current or chronic history of liver disease, or known hepatic or biliary abnormalities (with the exception of Gilbert's syndrome or asymptomatic gallstones).",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,liver disease,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,prior,,,computable,0,0,
NCT02201316,NCT02201316_exc__item1_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0].children[2],criterion,,,condition,hepatic abnormalities (except Gilbert's syndrome),exists,,,null,known hepatic or biliary abnormalities (with the exception of Gilbert's syndrome or asymptomatic gallstones),"Current or chronic history of liver disease, or known hepatic or biliary abnormalities (with the exception of Gilbert's syndrome or asymptomatic gallstones).","Current or chronic history of liver disease, or known hepatic or biliary abnormalities (with the exception of Gilbert's syndrome or asymptomatic gallstones).",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,Gilbert's syndrome,exists,,,1,1,1,1,0.5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,partial,0,0,
NCT02201316,NCT02201316_exc__item1_C4,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0].children[3],criterion,,,condition,biliary abnormalities (except asymptomatic gallstones),exists,,,null,known hepatic or biliary abnormalities (with the exception of Gilbert's syndrome or asymptomatic gallstones),"Current or chronic history of liver disease, or known hepatic or biliary abnormalities (with the exception of Gilbert's syndrome or asymptomatic gallstones).","Current or chronic history of liver disease, or known hepatic or biliary abnormalities (with the exception of Gilbert's syndrome or asymptomatic gallstones).",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,gallstones,exists,,,1,1,1,1,0.2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,partial,0,0,
NCT02201316,NCT02201316_exc__item2_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[1].children[0].children[0],criterion,,,observation,regular alcohol consumption,exists,,,null,History of regular alcohol consumption within 6 months of the study,"History of regular alcohol consumption within 6 months of the study defined as: An average weekly intake of >21 units for males or >14 units for females. One unit is equivalent to 8 gram of alcohol: a half-pint (approximately 240 milliliter [mL]) of beer, 1 glass (100 mL) of wine or 1 (25 mL) measure of spirits.","History of regular alcohol consumption within 6 months of the study defined as: An average weekly intake of >21 units for males or >14 units for females. One unit is equivalent to 8 gram of alcohol: a half-pint (approximately 240 milliliter [mL]) of beer, 1 glass (100 mL) of wine or 1 (25 mL) measure of spirits.",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,regular alcohol consumption,exists,,,0,1,1,1,1.0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 6, ""unit"": ""month"", ""anchor_event"": ""other""}",prior,,,partial,0,0,
NCT02201316,NCT02201316_exc__item2_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[1].children[0].children[1],criterion,,,observation,average weekly alcohol intake (units) for males,>,21,unit/week,scalar,An average weekly intake of >21 units for males or >14 units for females.,"History of regular alcohol consumption within 6 months of the study defined as: An average weekly intake of >21 units for males or >14 units for females. One unit is equivalent to 8 gram of alcohol: a half-pint (approximately 240 milliliter [mL]) of beer, 1 glass (100 mL) of wine or 1 (25 mL) measure of spirits.","History of regular alcohol consumption within 6 months of the study defined as: An average weekly intake of >21 units for males or >14 units for females. One unit is equivalent to 8 gram of alcohol: a half-pint (approximately 240 milliliter [mL]) of beer, 1 glass (100 mL) of wine or 1 (25 mL) measure of spirits.",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,average weekly intake,>,,,0,1,0,0,0.428571,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,partial,0,0,21
NCT02201316,NCT02201316_exc__item2_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[1].children[1],criterion,,,observation,average weekly alcohol intake (units) for females,>,14,unit/week,scalar,An average weekly intake of >21 units for males or >14 units for females.,"History of regular alcohol consumption within 6 months of the study defined as: An average weekly intake of >21 units for males or >14 units for females. One unit is equivalent to 8 gram of alcohol: a half-pint (approximately 240 milliliter [mL]) of beer, 1 glass (100 mL) of wine or 1 (25 mL) measure of spirits.","History of regular alcohol consumption within 6 months of the study defined as: An average weekly intake of >21 units for males or >14 units for females. One unit is equivalent to 8 gram of alcohol: a half-pint (approximately 240 milliliter [mL]) of beer, 1 glass (100 mL) of wine or 1 (25 mL) measure of spirits.",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,average weekly intake,>,,,0,1,0,0,0.428571,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,partial,0,0,14
NCT02201316,NCT02201316_exc__item3_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[2].children[0],criterion,,,drug,sensitivity to heparin,exists,,,null,History of sensitivity to heparin or heparin-induced thrombocytopenia.,History of sensitivity to heparin or heparin-induced thrombocytopenia.,History of sensitivity to heparin or heparin-induced thrombocytopenia.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,sensitivity to heparin,exists,,,0,1,1,1,1.0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,prior,,,partial,0,0,
NCT02201316,NCT02201316_exc__item3_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[2].children[1],criterion,,,condition,heparin-induced thrombocytopenia,exists,,,null,History of sensitivity to heparin or heparin-induced thrombocytopenia.,History of sensitivity to heparin or heparin-induced thrombocytopenia.,History of sensitivity to heparin or heparin-induced thrombocytopenia.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,heparin-induced thrombocytopenia,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,prior,,,computable,0,0,
NCT02201316,NCT02201316_exc__item4_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[3].children[0],criterion,,,drug,sensitivity to any of the study medications,exists,,,null,"History of sensitivity to any of the study medications, or components thereof","History of sensitivity to any of the study medications, or components thereof or a history of drug or other allergy that, in the opinion of the investigator or GSK Medical Monitor, contraindicates their participation.","History of sensitivity to any of the study medications, or components thereof or a history of drug or other allergy that, in the opinion of the investigator or GSK Medical Monitor, contraindicates their participation.",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,sensitivity to any of the study medications,in,,,0,0,1,1,1.0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,prior,,,partial,0,0,
NCT02201316,NCT02201316_exc__item4_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[3].children[1],criterion,,,drug,sensitivity to components of the study medications,exists,,,null,"History of sensitivity to any of the study medications, or components thereof","History of sensitivity to any of the study medications, or components thereof or a history of drug or other allergy that, in the opinion of the investigator or GSK Medical Monitor, contraindicates their participation.","History of sensitivity to any of the study medications, or components thereof or a history of drug or other allergy that, in the opinion of the investigator or GSK Medical Monitor, contraindicates their participation.",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,sensitivity to any of the study medications,in,,,0,0,1,1,0.75,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,prior,,,partial,0,0,
NCT02201316,NCT02201316_exc__item4_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[3].children[2],criterion,,,condition,drug allergy contraindicating participation per investigator or GSK Medical Monitor opinion,exists,,,null,"a history of drug or other allergy that, in the opinion of the investigator or GSK Medical Monitor, contraindicates their participation.","History of sensitivity to any of the study medications, or components thereof or a history of drug or other allergy that, in the opinion of the investigator or GSK Medical Monitor, contraindicates their participation.","History of sensitivity to any of the study medications, or components thereof or a history of drug or other allergy that, in the opinion of the investigator or GSK Medical Monitor, contraindicates their participation.",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,drug or other allergy,exists,,,1,1,1,1,0.25,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,prior,,,non_computable,0,0,
NCT02201316,NCT02201316_exc__item4_C4,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[3].children[3],criterion,,,condition,other allergy contraindicating participation per investigator or GSK Medical Monitor opinion,exists,,,null,"a history of drug or other allergy that, in the opinion of the investigator or GSK Medical Monitor, contraindicates their participation.","History of sensitivity to any of the study medications, or components thereof or a history of drug or other allergy that, in the opinion of the investigator or GSK Medical Monitor, contraindicates their participation.","History of sensitivity to any of the study medications, or components thereof or a history of drug or other allergy that, in the opinion of the investigator or GSK Medical Monitor, contraindicates their participation.",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,drug or other allergy,exists,,,1,1,1,1,0.25,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,prior,,,non_computable,0,0,
NCT02201316,NCT02201316_exc__item5_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[4].children[0],criterion,,,condition,gastrointestinal disease which can affect the absorption of the investigational product,exists,,,null,Gastrointestinal disease or with gastrointestinal surgical history which can affect the absorption of the investigational product.,Gastrointestinal disease or with gastrointestinal surgical history which can affect the absorption of the investigational product.,Gastrointestinal disease or with gastrointestinal surgical history which can affect the absorption of the investigational product.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,Gastrointestinal disease,exists,,,1,1,1,1,0.2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,partial,0,0,
NCT02201316,NCT02201316_exc__item5_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[4].children[1],criterion,,,procedure,gastrointestinal surgical history which can affect the absorption of the investigational product,exists,,,null,Gastrointestinal disease or with gastrointestinal surgical history which can affect the absorption of the investigational product.,Gastrointestinal disease or with gastrointestinal surgical history which can affect the absorption of the investigational product.,Gastrointestinal disease or with gastrointestinal surgical history which can affect the absorption of the investigational product.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,Gastrointestinal disease,exists,,,0,1,1,1,0.083333,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,prior,,,partial,0,0,
NCT02201316,NCT02201316_exc__item6_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[5].children[0],criterion,,,lab,Hepatitis B surface antigen (HBsAg),=,positive,,scalar,A positive pre-study Hepatitis B surface antigen,A positive pre-study Hepatitis B surface antigen or positive Hepatitis C antibody result within 3 months of screening,A positive pre-study Hepatitis B surface antigen or positive Hepatitis C antibody result within 3 months of screening,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,Hepatitis B surface antigen,exists,,,1,0,0,1,0.8,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,partial,0,0,positive
NCT02201316,NCT02201316_exc__item6_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[5].children[1],criterion,,,lab,Hepatitis C antibody,=,positive,,scalar,positive Hepatitis C antibody result within 3 months of screening,A positive pre-study Hepatitis B surface antigen or positive Hepatitis C antibody result within 3 months of screening,A positive pre-study Hepatitis B surface antigen or positive Hepatitis C antibody result within 3 months of screening,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,Hepatitis C antibody,exists,,,1,0,0,1,1.0,3,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"{""relation"": ""within"", ""value"": 3, ""unit"": ""month"", ""anchor_event"": ""screening""}",,,,computable,0,0,positive
NCT02201316,NCT02201316_exc__item7_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[6].children[0],criterion,,,lab,urinary cotinine levels indicative of smoking,exists,,,null,Urinary cotinine levels indicative of smoking,Urinary cotinine levels indicative of smoking or history or regular use of tobacco- or nicotine-containing products within 6 months prior to screening.,Urinary cotinine levels indicative of smoking or history or regular use of tobacco- or nicotine-containing products within 6 months prior to screening.,1,1,"[""layer1c:existence_operator_on_quantitative_phrase""]",mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:existence_operator_on_quantitative_phrase,1.0,1,0,0,1,condition,smoking,exists,,,0,1,1,1,0.166667,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,partial,1,0,
NCT02201316,NCT02201316_exc__item7_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[6].children[1],criterion,,,observation,regular use of tobacco-containing products,exists,,,null,history or regular use of tobacco- or nicotine-containing products within 6 months prior to screening,Urinary cotinine levels indicative of smoking or history or regular use of tobacco- or nicotine-containing products within 6 months prior to screening.,Urinary cotinine levels indicative of smoking or history or regular use of tobacco- or nicotine-containing products within 6 months prior to screening.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,regular use of tobacco- or nicotine-containing products,exists,,,0,1,1,1,0.75,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 6, ""unit"": ""month"", ""anchor_event"": ""screening""}",prior,,,partial,0,0,
NCT02201316,NCT02201316_exc__item7_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[6].children[2],criterion,,,observation,regular use of nicotine-containing products,exists,,,null,history or regular use of tobacco- or nicotine-containing products within 6 months prior to screening,Urinary cotinine levels indicative of smoking or history or regular use of tobacco- or nicotine-containing products within 6 months prior to screening.,Urinary cotinine levels indicative of smoking or history or regular use of tobacco- or nicotine-containing products within 6 months prior to screening.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,regular use of tobacco- or nicotine-containing products,exists,,,0,1,1,1,0.75,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 6, ""unit"": ""month"", ""anchor_event"": ""screening""}",prior,,,partial,0,0,
NCT02201316,NCT02201316_exc__item8_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[7].children[0],criterion,,,lab,drug screen,=,positive,,scalar,A positive pre-study drug/alcohol screen.,A positive pre-study drug/alcohol screen.,A positive pre-study drug/alcohol screen.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,drug/alcohol screen,exists,,,1,0,0,1,0.666667,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""other""}",current,,,partial,0,0,positive
NCT02201316,NCT02201316_exc__item8_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[7].children[1],criterion,,,lab,alcohol screen,=,positive,,scalar,A positive pre-study drug/alcohol screen.,A positive pre-study drug/alcohol screen.,A positive pre-study drug/alcohol screen.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,drug/alcohol screen,exists,,,1,0,0,1,0.666667,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""other""}",current,,,partial,0,0,positive
NCT02201316,NCT02201316_exc__item9_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8],criterion,,,lab,Human Immunodeficiency Virus (HIV) antibody test,=,positive,,scalar,A positive test for Human Immunodeficiency Virus (HIV) antibody.,A positive test for Human Immunodeficiency Virus (HIV) antibody.,A positive test for Human Immunodeficiency Virus (HIV) antibody.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,Human Immunodeficiency Virus (HIV) antibody,exists,,,1,0,0,1,0.833333,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,computable,0,0,positive
NCT02201316,NCT02201316_exc__item10_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[9].children[0].children[0],criterion,,,condition,pregnant females,exists,,,null,Pregnant females as determined by positive serum hCG test at screening or prior to dosing.,Pregnant females as determined by positive serum hCG test at screening or prior to dosing.,Pregnant females as determined by positive serum hCG test at screening or prior to dosing.,1,2,"[""layer1c:categorical_value_missing"", ""layer1c:temporal_marker_without_temporal_context""]",mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:categorical_value_missing; soft_semantic:temporal_marker_without_temporal_context,1.0,1,1,0,1,lab,serum hCG test,exists,,,0,1,1,1,0.0,3,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,,current,,,partial,1,0,
NCT02201316,NCT02201316_exc__item10_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[9].children[0].children[1],criterion,,,lab,serum hCG test,=,positive,,scalar,positive serum hCG test at screening or prior to dosing,Pregnant females as determined by positive serum hCG test at screening or prior to dosing.,Pregnant females as determined by positive serum hCG test at screening or prior to dosing.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,serum hCG test,exists,,,1,0,0,1,1.0,3,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,"{""relation"": ""during"", ""value"": null, ""unit"": null, ""anchor_event"": ""screening""}",,,,computable,0,0,positive
NCT02201316,NCT02201316_exc__item10_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[9].children[1],criterion,,,lab,serum hCG test,=,positive,,scalar,positive serum hCG test at screening or prior to dosing,Pregnant females as determined by positive serum hCG test at screening or prior to dosing.,Pregnant females as determined by positive serum hCG test at screening or prior to dosing.,1,1,"[""layer1c:temporal_anchor_mismatch_from_source""]",mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:temporal_anchor_mismatch_from_source,1.0,1,0,0,1,lab,serum hCG test,exists,,,1,0,0,1,1.0,3,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""treatment_start""}",,,,partial,1,0,positive
NCT02201316,NCT02201316_exc__item11_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[10],criterion,,,procedure,donation of blood or blood products,>,500,mL,scalar,participation in the study would result in donation of blood or blood products in excess of 500 mL within a 90 day period,Where participation in the study would result in donation of blood or blood products in excess of 500 mL within a 90 day period.,Where participation in the study would result in donation of blood or blood products in excess of 500 mL within a 90 day period.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,procedure,donation of blood,exists,,,1,0,0,0,0.6,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"{""relation"": ""within"", ""value"": 90, ""unit"": ""day"", ""anchor_event"": ""other""}",,,,partial,0,0,500
NCT02201316,NCT02201316_exc__item12_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[11],criterion,,,condition,lactating,exists,,,null,Lactating females.,Lactating females.,Lactating females.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,Lactating,exists,,,1,1,1,1,1.0,5,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,computable,0,0,
NCT02201316,NCT02201316_exc__item13_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[12].children[0].children[0],criterion,,,observation,participated in a clinical trial,exists,,,null,The subject has participated in a clinical trial,"The subject has participated in a clinical trial and has received an investigational product within the following time period prior to the first dosing day in the current study: 90 days, 5 half-lives or twice the duration of the biological effect of the investigational product (whichever is longer).","The subject has participated in a clinical trial and has received an investigational product within the following time period prior to the first dosing day in the current study: 90 days, 5 half-lives or twice the duration of the biological effect of the investigational product (whichever is longer).",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,the subject has participated in a clinical trial,exists,,,0,1,1,1,0.625,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,prior,,,partial,0,0,
NCT02201316,NCT02201316_exc__item13_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[12].children[0].children[1],criterion,,,drug,investigational product,exists,,,null,"has received an investigational product within the following time period prior to the first dosing day in the current study: 90 days, 5 half-lives or twice the duration of the biological effect of the investigational product (whichever is longer).","The subject has participated in a clinical trial and has received an investigational product within the following time period prior to the first dosing day in the current study: 90 days, 5 half-lives or twice the duration of the biological effect of the investigational product (whichever is longer).","The subject has participated in a clinical trial and has received an investigational product within the following time period prior to the first dosing day in the current study: 90 days, 5 half-lives or twice the duration of the biological effect of the investigational product (whichever is longer).",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,the subject has received an investigational product within 90 days prior to the first dosing day in the current study,exists,,,0,1,1,1,0.111111,3,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 90, ""unit"": ""day"", ""anchor_event"": ""treatment_start""}",prior,,,partial,0,0,
